t_s,q1_deg,q2_deg,q3_deg,q1d_dps,q2d_dps,q3d_dps,q1dd_dps2,q2dd_dps2,q3dd_dps2,ee_x_mm,ee_y_mm,ee_z_mm
2.0600,9.0445,112.5267,-114.9308,1.3879,-4.0899,-2.3909,43.3096,-127.6267,-74.6105,149.0051,23.7187,158.7157
2.0700,9.0606,112.4791,-114.9586,1.8491,-5.4489,-3.1854,48.8542,-143.9657,-84.1623,149.1247,23.7809,158.5363
2.0800,9.0817,112.4172,-114.9948,2.3635,-6.9647,-4.0716,53.9486,-158.9779,-92.9384,149.2802,23.8618,158.3026
2.0900,9.1081,112.3394,-115.0403,2.9266,-8.6242,-5.0417,58.6031,-172.6940,-100.9569,149.4748,23.9636,158.0086
2.1000,9.1403,112.2443,-115.0959,3.5341,-10.4144,-6.0883,62.8283,-185.1451,-108.2358,149.7115,24.0880,157.6491
2.1100,9.1789,112.1307,-115.1623,4.1818,-12.3230,-7.2040,66.6347,-196.3618,-114.7930,149.9928,24.2368,157.2192
2.1200,9.2241,111.9975,-115.2402,4.8654,-14.3376,-8.3818,70.0326,-206.3750,-120.6468,150.3207,24.4115,156.7142
2.1300,9.2763,111.8436,-115.3301,5.5811,-16.4466,-9.6147,73.0327,-215.2157,-125.8151,150.6966,24.6135,156.1301
2.1400,9.3358,111.6683,-115.4326,6.3248,-18.6381,-10.8959,75.6453,-222.9146,-130.3159,151.1213,24.8441,155.4630
2.1500,9.4029,111.4706,-115.5482,7.0927,-20.9011,-12.2188,77.8809,-229.5027,-134.1673,151.5954,25.1043,154.7097
2.1600,9.4777,111.2500,-115.6771,7.8812,-23.2246,-13.5771,79.7501,-235.0108,-137.3873,152.1188,25.3952,153.8670
2.1700,9.5606,111.0060,-115.8198,8.6865,-25.5979,-14.9645,81.2632,-239.4697,-139.9939,152.6907,25.7176,152.9323
2.1800,9.6515,110.7379,-115.9765,9.5053,-28.0106,-16.3750,82.4307,-242.9103,-142.0053,153.3100,26.0723,151.9032
2.1900,9.7507,110.4457,-116.1474,10.3340,-30.4528,-17.8027,83.2632,-245.3635,-143.4394,153.9752,26.4597,150.7777
2.2000,9.8582,110.1288,-116.3326,11.1695,-32.9147,-19.2419,83.7711,-246.8601,-144.3144,154.6839,26.8804,149.5541
2.2100,9.9741,109.7873,-116.5322,12.0084,-35.3869,-20.6872,83.9648,-247.4309,-144.6481,155.4336,27.3347,148.2311
2.2200,10.0984,109.4211,-116.7463,12.8478,-37.8603,-22.1331,83.8548,-247.1069,-144.4587,156.2212,27.8227,146.8077
2.2300,10.2311,109.0301,-116.9749,13.6845,-40.3261,-23.5747,83.4517,-245.9189,-143.7642,157.0431,28.3444,145.2832
2.2400,10.3721,108.6146,-117.2178,14.5159,-42.7759,-25.0068,82.7658,-243.8977,-142.5826,157.8955,28.8997,143.6574
2.2500,10.5213,108.1747,-117.4750,15.3389,-45.2014,-26.4247,81.8077,-241.0743,-140.9320,158.7740,29.4882,141.9302
2.2600,10.6788,107.7107,-117.7462,16.1511,-47.5948,-27.8239,80.5878,-237.4794,-138.8304,159.6739,30.1095,140.1022
2.2700,10.8443,107.2229,-118.0314,16.9499,-49.9485,-29.1999,79.1165,-233.1439,-136.2959,160.5905,30.7630,138.1741
2.2800,11.0177,106.7119,-118.3301,17.7327,-52.2553,-30.5485,77.4045,-228.0987,-133.3465,161.5183,31.4479,136.1471
2.2900,11.1989,106.1780,-118.6422,18.4972,-54.5083,-31.8655,75.4620,-222.3746,-130.0002,162.4522,32.1632,134.0227
2.3000,11.3876,105.6219,-118.9673,19.2412,-56.7007,-33.1472,73.2997,-216.0026,-126.2751,163.3864,32.9077,131.8029
2.3100,11.5837,105.0442,-119.3051,19.9625,-58.8263,-34.3898,70.9279,-209.0133,-122.1892,164.3153,33.6802,129.4901
2.3200,11.7868,104.4456,-119.6550,20.6591,-60.8790,-35.5898,68.3572,-201.4378,-117.7605,165.2332,34.4792,127.0868
2.3300,11.9968,103.8269,-120.0167,21.3290,-62.8532,-36.7439,65.5980,-193.3069,-113.0072,166.1342,35.3031,124.5964
2.3400,12.2133,103.1889,-120.3897,21.9704,-64.7434,-37.8490,62.6608,-184.6513,-107.9471,167.0127,36.1499,122.0222
2.3500,12.4361,102.5323,-120.7735,22.5816,-66.5445,-38.9019,59.5560,-175.5021,-102.5985,167.8630,37.0178,119.3681
2.3600,12.6648,101.8583,-121.1676,23.1610,-68.2519,-39.9000,56.2942,-165.8900,-96.9792,168.6796,37.9047,116.6385
2.3700,12.8992,101.1676,-121.5713,23.7070,-69.8609,-40.8407,52.8857,-155.8458,-91.1075,169.4572,38.8083,113.8378
2.3800,13.1388,100.4614,-121.9842,24.2183,-71.3675,-41.7214,49.3412,-145.4006,-85.0012,170.1908,39.7262,110.9711
2.3900,13.3834,99.7406,-122.4055,24.6934,-72.7677,-42.5400,45.6709,-134.5850,-78.6784,170.8754,40.6560,108.0437
2.4000,13.6326,99.0064,-122.8348,25.1313,-74.0580,-43.2943,41.8855,-123.4300,-72.1572,171.5068,41.5951,105.0611
2.4100,13.8859,98.2598,-123.2712,25.5308,-75.2352,-43.9825,37.9954,-111.9665,-65.4556,172.0807,42.5408,102.0292
2.4200,14.1431,97.5021,-123.7142,25.8909,-76.2964,-44.6029,34.0111,-100.2252,-58.5916,172.5934,43.4904,98.9541
2.4300,14.4036,96.7343,-124.1630,26.2108,-77.2389,-45.1539,29.9429,-88.2370,-51.5834,173.0418,44.4412,95.8421
2.4400,14.6671,95.9577,-124.6170,26.4895,-78.0604,-45.6341,25.8015,-76.0329,-44.4488,173.4230,45.3903,92.6997
2.4500,14.9332,95.1735,-125.0755,26.7266,-78.7590,-46.0425,21.5972,-63.6436,-37.2060,173.7347,46.3352,89.5336
2.4600,15.2015,94.3830,-125.5376,26.9213,-79.3328,-46.3779,17.3406,-51.1000,-29.8731,173.9750,47.2729,86.3505
2.4700,15.4715,93.5873,-126.0028,27.0732,-79.7806,-46.6397,13.0421,-38.4330,-22.4679,174.1428,48.2009,83.1574
2.4800,15.7428,92.7878,-126.4702,27.1820,-80.1012,-46.8271,8.7122,-25.6734,-15.0087,174.2373,49.1165,79.9609
2.4900,16.0150,91.9857,-126.9391,27.2474,-80.2938,-46.9398,4.3613,-12.8522,-7.5134,174.2582,50.0172,76.7681
2.5000,16.2876,91.1823,-127.4087,27.2692,-80.3581,-46.9773,-0.0000,0.0000,0.0000,174.2058,50.9006,73.5857
2.5100,16.5603,90.3790,-127.8784,27.2474,-80.2938,-46.9398,-4.3613,12.8522,7.5134,174.0809,51.7644,70.4204
2.5200,16.8324,89.5769,-128.3473,27.1820,-80.1012,-46.8271,-8.7122,25.6734,15.0087,173.8849,52.6064,67.2789
2.5300,17.1038,88.7774,-128.8147,27.0732,-79.7806,-46.6397,-13.0421,38.4330,22.4679,173.6195,53.4248,64.1675
2.5400,17.3738,87.9817,-129.2798,26.9213,-79.3328,-46.3779,-17.3406,51.1000,29.8731,173.2870,54.2178,61.0924
2.5500,17.6420,87.1911,-129.7420,26.7266,-78.7590,-46.0425,-21.5972,63.6436,37.2060,172.8902,54.9837,58.0597
2.5600,17.9082,86.4069,-130.2004,26.4895,-78.0604,-45.6341,-25.8015,76.0329,44.4488,172.4320,55.7211,55.0751
2.5700,18.1717,85.6303,-130.6544,26.2108,-77.2389,-45.1539,-29.9429,88.2370,51.5834,171.9159,56.4290,52.1440
2.5800,18.4322,84.8625,-131.1033,25.8909,-76.2964,-44.6029,-34.0111,100.2252,58.5916,171.3459,57.1063,49.2715
2.5900,18.6894,84.1048,-131.5463,25.5308,-75.2352,-43.9825,-37.9954,111.9665,65.4556,170.7259,57.7523,46.4624
2.6000,18.9427,83.3582,-131.9827,25.1313,-74.0580,-43.2943,-41.8855,123.4300,72.1572,170.0603,58.3664,43.7212
2.6100,19.1919,82.6240,-132.4119,24.6934,-72.7677,-42.5400,-45.6709,134.5850,78.6784,169.3537,58.9483,41.0517
2.6200,19.4365,81.9032,-132.8333,24.2183,-71.3675,-41.7214,-49.3412,145.4006,85.0012,168.6109,59.4979,38.4578
2.6300,19.6761,81.1970,-133.2461,23.7070,-69.8609,-40.8407,-52.8857,155.8458,91.1075,167.8366,60.0153,35.9428
2.6400,19.9105,80.5064,-133.6499,23.1610,-68.2519,-39.9000,-56.2942,165.8900,96.9792,167.0359,60.5008,33.5094
2.6500,20.1392,79.8323,-134.0439,22.5816,-66.5445,-38.9019,-59.5560,175.5021,102.5985,166.2137,60.9547,31.1603
2.6600,20.3620,79.1758,-134.4277,21.9704,-64.7434,-37.8490,-62.6608,184.6513,107.9471,165.3751,61.3777,28.8975
2.6700,20.5785,78.5377,-134.8008,21.3290,-62.8532,-36.7439,-65.5980,193.3069,113.0072,164.5250,61.7706,26.7228
2.6800,20.7885,77.9190,-135.1625,20.6591,-60.8790,-35.5898,-68.3572,201.4378,117.7605,163.6683,62.1342,24.6376
2.6900,20.9916,77.3204,-135.5124,19.9625,-58.8263,-34.3898,-70.9279,209.0133,122.1892,162.8099,62.4696,22.6429
2.7000,21.1877,76.7427,-135.8501,19.2412,-56.7007,-33.1472,-73.2997,216.0026,126.2751,161.9543,62.7778,20.7394
2.7100,21.3764,76.1866,-136.1752,18.4972,-54.5083,-31.8655,-75.4620,222.3746,130.0002,161.1060,63.0602,18.9275
2.7200,21.5575,75.6528,-136.4873,17.7327,-52.2553,-30.5485,-77.4045,228.0987,133.3465,160.2694,63.3178,17.2072
2.7300,21.7310,75.1417,-136.7861,16.9499,-49.9485,-29.1999,-79.1165,233.1439,136.2959,159.4485,63.5521,15.5783
2.7400,21.8965,74.6539,-137.0712,16.1511,-47.5948,-27.8239,-80.5878,237.4794,138.8304,158.6471,63.7644,14.0403
2.7500,22.0540,74.1899,-137.3425,15.3389,-45.2014,-26.4247,-81.8077,241.0743,140.9320,157.8688,63.9561,12.5924
2.7600,22.2032,73.7500,-137.5996,14.5159,-42.7759,-25.0068,-82.7658,243.8977,142.5826,157.1169,64.1286,11.2337
2.7700,22.3442,73.3345,-137.8426,13.6845,-40.3261,-23.5747,-83.4517,245.9189,143.7642,156.3943,64.2831,9.9629
2.7800,22.4769,72.9435,-138.0711,12.8478,-37.8603,-22.1331,-83.8548,247.1069,144.4587,155.7037,64.4211,8.7786
2.7900,22.6012,72.5773,-138.2852,12.0084,-35.3869,-20.6872,-83.9648,247.4309,144.6481,155.0475,64.5438,7.6791
2.8000,22.7171,72.2358,-138.4849,11.1695,-32.9147,-19.2419,-83.7711,246.8601,144.3144,154.4276,64.6526,6.6628
2.8100,22.8246,71.9190,-138.6701,10.3340,-30.4528,-17.8027,-83.2632,245.3635,143.4394,153.8458,64.7485,5.7276
2.8200,22.9238,71.6267,-138.8409,9.5053,-28.0106,-16.3750,-82.4307,242.9103,142.0053,153.3033,64.8328,4.8714
2.8300,23.0147,71.3587,-138.9976,8.6865,-25.5979,-14.9645,-81.2632,239.4697,139.9939,152.8011,64.9066,4.0920
2.8400,23.0976,71.1146,-139.1403,7.8812,-23.2246,-13.5771,-79.7501,235.0108,137.3873,152.3399,64.9708,3.3869
2.8500,23.1724,70.8940,-139.2693,7.0927,-20.9011,-12.2188,-77.8809,229.5027,134.1673,151.9200,65.0264,2.7535
2.8600,23.2395,70.6964,-139.3848,6.3248,-18.6381,-10.8959,-75.6453,222.9146,130.3159,151.5412,65.0743,2.1892
2.8700,23.2990,70.5210,-139.4873,5.5811,-16.4466,-9.6147,-73.0327,215.2157,125.8151,151.2032,65.1152,1.6910
2.8800,23.3512,70.3672,-139.5773,4.8654,-14.3376,-8.3818,-70.0326,206.3750,120.6468,150.9051,65.1499,1.2558
2.8900,23.3964,70.2339,-139.6551,4.1818,-12.3230,-7.2040,-66.6347,196.3618,114.7930,150.6458,65.1790,0.8805
2.9000,23.4349,70.1204,-139.7215,3.5341,-10.4144,-6.0883,-62.8283,185.1451,108.2358,150.4240,65.2032,0.5615
2.9100,23.4672,70.0253,-139.7771,2.9266,-8.6242,-5.0417,-58.6031,172.6940,100.9569,150.2376,65.2230,0.2953
2.9200,23.4936,69.9474,-139.8226,2.3635,-6.9647,-4.0716,-53.9486,158.9779,92.9384,150.0848,65.2389,0.0779
2.9300,23.5146,69.8855,-139.8588,1.8491,-5.4489,-3.1854,-48.8542,143.9657,84.1623,149.9628,65.2513,-0.0947
2.9400,23.5308,69.8379,-139.8867,1.3879,-4.0899,-2.3909,-43.3096,127.6267,74.6105,149.8691,65.2607,-0.2271
2.9500,23.5426,69.8031,-139.9070,0.9844,-2.9009,-1.6959,-37.3043,109.9299,64.2650,149.8004,65.2675,-0.3239
2.9600,23.5507,69.7793,-139.9209,0.6434,-1.8959,-1.1083,-30.8278,90.8445,53.1077,149.7533,65.2722,-0.3901
2.9700,23.5557,69.7645,-139.9296,0.3695,-1.0888,-0.6365,-23.8695,70.3397,41.1206,149.7241,65.2750,-0.4310
2.9800,23.5583,69.7568,-139.9341,0.1676,-0.4939,-0.2887,-16.4191,48.3846,28.2856,149.7088,65.2765,-0.4525
2.9900,23.5593,69.7539,-139.9358,0.0428,-0.1260,-0.0737,-8.4661,24.9483,14.5848,149.7031,65.2771,-0.4605
3.0000,23.5594,69.7535,-139.9360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.7023,65.2771,-0.4617
3.0100,23.5594,69.7532,-139.9360,0.0000,-0.0888,-0.0063,0.0000,-17.5761,-1.2436,149.7022,65.2771,-0.4624
3.0200,23.5594,69.7511,-139.9362,0.0000,-0.3480,-0.0246,0.0000,-34.0869,-2.4118,149.7018,65.2769,-0.4669
3.0300,23.5594,69.7457,-139.9366,0.0000,-0.7670,-0.0543,0.0000,-49.5543,-3.5062,149.7007,65.2765,-0.4790
3.0400,23.5594,69.7353,-139.9373,0.0000,-1.3357,-0.0945,0.0000,-63.9999,-4.5282,149.6986,65.2756,-0.5022
3.0500,23.5594,69.7185,-139.9385,0.0000,-2.0437,-0.1446,0.0000,-77.4456,-5.4796,149.6953,65.2741,-0.5396
3.0600,23.5594,69.6940,-139.9402,0.0000,-2.8813,-0.2039,0.0000,-89.9130,-6.3617,149.6904,65.2720,-0.5942
3.0700,23.5594,69.6605,-139.9426,0.0000,-3.8388,-0.2716,0.0000,-101.4238,-7.1761,149.6836,65.2690,-0.6688
3.0800,23.5594,69.6169,-139.9457,0.0000,-4.9067,-0.3472,0.0000,-111.9999,-7.9244,149.6747,65.2651,-0.7660
3.0900,23.5594,69.5620,-139.9496,0.0000,-6.0757,-0.4299,0.0000,-121.6629,-8.6081,149.6635,65.2602,-0.8881
3.1000,23.5594,69.4950,-139.9543,0.0000,-7.3369,-0.5191,0.0000,-130.4347,-9.2288,149.6496,65.2542,-1.0372
3.1100,23.5594,69.4150,-139.9600,0.0000,-8.6815,-0.6143,0.0000,-138.3368,-9.7879,149.6328,65.2468,-1.2153
3.1200,23.5594,69.3212,-139.9666,0.0000,-10.1009,-0.7147,0.0000,-145.3912,-10.2870,149.6127,65.2381,-1.4240
3.1300,23.5594,69.2128,-139.9743,0.0000,-11.5866,-0.8198,0.0000,-151.6194,-10.7277,149.5892,65.2279,-1.6651
3.1400,23.5594,69.0892,-139.9830,0.0000,-13.1306,-0.9290,0.0000,-157.0433,-11.1114,149.5619,65.2159,-1.9397
3.1500,23.5594,68.9500,-139.9929,0.0000,-14.7248,-1.0418,0.0000,-161.6846,-11.4398,149.5304,65.2022,-2.2490
3.1600,23.5594,68.7946,-140.0039,0.0000,-16.3617,-1.1577,0.0000,-165.5651,-11.7144,149.4944,65.1865,-2.5941
3.1700,23.5594,68.6226,-140.0160,0.0000,-18.0337,-1.2760,0.0000,-168.7064,-11.9366,149.4536,65.1687,-2.9757
3.1800,23.5594,68.4338,-140.0294,0.0000,-19.7335,-1.3962,0.0000,-171.1303,-12.1081,149.4075,65.1486,-3.3944
3.1900,23.5594,68.2279,-140.0440,0.0000,-21.4540,-1.5180,0.0000,-172.8585,-12.2304,149.3557,65.1260,-3.8507
3.2000,23.5594,68.0047,-140.0597,0.0000,-23.1884,-1.6407,0.0000,-173.9129,-12.3050,149.2978,65.1008,-4.3449
3.2100,23.5594,67.7641,-140.0768,0.0000,-24.9301,-1.7639,0.0000,-174.3150,-12.3335,149.2334,65.0727,-4.8771
3.2200,23.5594,67.5061,-140.0950,0.0000,-26.6726,-1.8872,0.0000,-174.0868,-12.3173,149.1620,65.0416,-5.4472
3.2300,23.5594,67.2307,-140.1145,0.0000,-28.4098,-2.0101,0.0000,-173.2498,-12.2581,149.0830,65.0071,-6.0551
3.2400,23.5594,66.9379,-140.1352,0.0000,-30.1356,-2.1322,0.0000,-171.8259,-12.1574,148.9961,64.9692,-6.7004
3.2500,23.5594,66.6280,-140.1572,0.0000,-31.8444,-2.2531,0.0000,-169.8368,-12.0166,148.9007,64.9276,-7.3827
3.2600,23.5594,66.3011,-140.1803,0.0000,-33.5305,-2.3724,0.0000,-167.3042,-11.8374,148.7963,64.8821,-8.1014
3.2700,23.5594,65.9575,-140.2046,0.0000,-35.1887,-2.4897,0.0000,-164.2498,-11.6213,148.6824,64.8324,-8.8556
3.2800,23.5594,65.5975,-140.2301,0.0000,-36.8139,-2.6047,0.0000,-160.6955,-11.3698,148.5584,64.7784,-9.6446
3.2900,23.5594,65.2214,-140.2567,0.0000,-38.4011,-2.7170,0.0000,-156.6629,-11.0845,148.4239,64.7197,-10.4673
3.3000,23.5594,64.8296,-140.2844,0.0000,-39.9456,-2.8263,0.0000,-152.1738,-10.7669,148.2785,64.6563,-11.3226
3.3100,23.5594,64.4226,-140.3132,0.0000,-41.4431,-2.9323,0.0000,-147.2499,-10.4185,148.1215,64.5879,-12.2092
3.3200,23.5594,64.0009,-140.3430,0.0000,-42.8892,-3.0346,0.0000,-141.9129,-10.0409,147.9526,64.5142,-13.1260
3.3300,23.5594,63.5650,-140.3739,0.0000,-44.2800,-3.1330,0.0000,-136.1846,-9.6356,147.7714,64.4352,-14.0714
3.3400,23.5594,63.1155,-140.4057,0.0000,-45.6117,-3.2272,0.0000,-130.0868,-9.2042,147.5774,64.3506,-15.0439
3.3500,23.5594,62.6530,-140.4384,0.0000,-46.8806,-3.3170,0.0000,-123.6412,-8.7481,147.3704,64.2604,-16.0419
3.3600,23.5594,62.1781,-140.4720,0.0000,-48.0834,-3.4021,0.0000,-116.8694,-8.2690,147.1500,64.1642,-17.0638
3.3700,23.5594,61.6915,-140.5064,0.0000,-49.2170,-3.4823,0.0000,-109.7934,-7.7683,146.9159,64.0622,-18.1077
3.3800,23.5594,61.1940,-140.5416,0.0000,-50.2784,-3.5574,0.0000,-102.4347,-7.2477,146.6680,63.9541,-19.1719
3.3900,23.5594,60.6862,-140.5776,0.0000,-51.2648,-3.6272,0.0000,-94.8151,-6.7085,146.4061,63.8399,-20.2545
3.4000,23.5594,60.1690,-140.6142,0.0000,-52.1739,-3.6915,0.0000,-86.9564,-6.1525,146.1301,63.7195,-21.3536
3.4100,23.5594,59.6430,-140.6514,0.0000,-53.0032,-3.7502,0.0000,-78.8804,-5.5811,145.8400,63.5930,-22.4672
3.4200,23.5594,59.1092,-140.6891,0.0000,-53.7508,-3.8031,0.0000,-70.6086,-4.9958,145.5358,63.4604,-23.5933
3.4300,23.5594,58.5683,-140.7274,0.0000,-54.4148,-3.8501,0.0000,-62.1630,-4.3983,145.2176,63.3216,-24.7300
3.4400,23.5594,58.0212,-140.7661,0.0000,-54.9936,-3.8910,0.0000,-53.5652,-3.7899,144.8856,63.1769,-25.8750
3.4500,23.5594,57.4687,-140.8052,0.0000,-55.4857,-3.9258,0.0000,-44.8369,-3.1724,144.5401,63.0262,-27.0265
3.4600,23.5594,56.9117,-140.8446,0.0000,-55.8899,-3.9544,0.0000,-36.0000,-2.5471,144.1813,62.8698,-28.1823
3.4700,23.5594,56.3512,-140.8843,0.0000,-56.2054,-3.9768,0.0000,-27.0761,-1.9157,143.8097,62.7077,-29.3403
3.4800,23.5594,55.7879,-140.9241,0.0000,-56.4312,-3.9927,0.0000,-18.0869,-1.2797,143.4258,62.5403,-30.4987
3.4900,23.5594,55.2229,-140.9641,0.0000,-56.5670,-4.0023,0.0000,-9.0543,-0.6406,143.0301,62.3678,-31.6552
3.5000,23.5594,54.6569,-141.0042,0.0000,-56.6123,-4.0055,0.0000,-0.0000,0.0000,142.6232,62.1904,-32.8079
3.5100,23.5594,54.0909,-141.0442,0.0000,-56.5670,-4.0023,0.0000,9.0543,0.6406,142.2058,62.0084,-33.9548
3.5200,23.5594,53.5259,-141.0842,0.0000,-56.4312,-3.9927,0.0000,18.0869,1.2797,141.7787,61.8221,-35.0941
3.5300,23.5594,52.9626,-141.1240,0.0000,-56.2054,-3.9768,0.0000,27.0761,1.9157,141.3427,61.6320,-36.2237
3.5400,23.5594,52.4020,-141.1637,0.0000,-55.8899,-3.9544,0.0000,36.0000,2.5471,140.8987,61.4384,-37.3419
3.5500,23.5594,51.8451,-141.2031,0.0000,-55.4857,-3.9258,0.0000,44.8369,3.1724,140.4475,61.2417,-38.4469
3.5600,23.5594,51.2926,-141.2422,0.0000,-54.9936,-3.8910,0.0000,53.5652,3.7899,139.9903,61.0423,-39.5370
3.5700,23.5594,50.7455,-141.2809,0.0000,-54.4148,-3.8501,0.0000,62.1630,4.3983,139.5281,60.8407,-40.6104
3.5800,23.5594,50.2046,-141.3192,0.0000,-53.7508,-3.8031,0.0000,70.6086,4.9958,139.0619,60.6375,-41.6656
3.5900,23.5594,49.6708,-141.3569,0.0000,-53.0032,-3.7502,0.0000,78.8804,5.5811,138.5929,60.4329,-42.7012
3.6000,23.5594,49.1448,-141.3942,0.0000,-52.1739,-3.6915,0.0000,86.9564,6.1525,138.1222,60.2277,-43.7155
3.6100,23.5594,48.6276,-141.4308,0.0000,-51.2648,-3.6272,0.0000,94.8151,6.7085,137.6510,60.0223,-44.7074
3.6200,23.5594,48.1198,-141.4667,0.0000,-50.2784,-3.5574,0.0000,102.4347,7.2477,137.1806,59.8171,-45.6754
3.6300,23.5594,47.6222,-141.5019,0.0000,-49.2170,-3.4823,0.0000,109.7934,7.7683,136.7121,59.6128,-46.6184
3.6400,23.5594,47.1357,-141.5363,0.0000,-48.0834,-3.4021,0.0000,116.8694,8.2690,136.2468,59.4099,-47.5353
3.6500,23.5594,46.6608,-141.5699,0.0000,-46.8806,-3.3170,0.0000,123.6412,8.7481,135.7858,59.2089,-48.4251
3.6600,23.5594,46.1983,-141.6026,0.0000,-45.6117,-3.2272,0.0000,130.0868,9.2042,135.3304,59.0104,-49.2867
3.6700,23.5594,45.7488,-141.6344,0.0000,-44.2800,-3.1330,0.0000,136.1846,9.6356,134.8819,58.8148,-50.1195
3.6800,23.5594,45.3129,-141.6653,0.0000,-42.8892,-3.0346,0.0000,141.9129,10.0409,134.4412,58.6226,-50.9225
3.6900,23.5594,44.8912,-141.6951,0.0000,-41.4431,-2.9323,0.0000,147.2499,10.4185,134.0097,58.4345,-51.6951
3.7000,23.5594,44.4842,-141.7239,0.0000,-39.9456,-2.8263,0.0000,152.1738,10.7669,133.5884,58.2508,-52.4367
3.7100,23.5594,44.0924,-141.7516,0.0000,-38.4011,-2.7170,0.0000,156.6629,11.0845,133.1784,58.0720,-53.1469
3.7200,23.5594,43.7163,-141.7782,0.0000,-36.8139,-2.6047,0.0000,160.6955,11.3698,132.7806,57.8985,-53.8252
3.7300,23.5594,43.3563,-141.8037,0.0000,-35.1887,-2.4897,0.0000,164.2498,11.6213,132.3961,57.7309,-54.4713
3.7400,23.5594,43.0127,-141.8280,0.0000,-33.5305,-2.3724,0.0000,167.3042,11.8374,132.0257,57.5694,-55.0849
3.7500,23.5594,42.6858,-141.8512,0.0000,-31.8444,-2.2531,0.0000,169.8368,12.0166,131.6703,57.4144,-55.6660
3.7600,23.5594,42.3758,-141.8731,0.0000,-30.1356,-2.1322,0.0000,171.8259,12.1574,131.3307,57.2663,-56.2145
3.7700,23.5594,42.0831,-141.8938,0.0000,-28.4098,-2.0101,0.0000,173.2498,12.2581,131.0074,57.1253,-56.7303
3.7800,23.5594,41.8077,-141.9133,0.0000,-26.6726,-1.8872,0.0000,174.0868,12.3173,130.7011,56.9918,-57.2136
3.7900,23.5594,41.5497,-141.9315,0.0000,-24.9301,-1.7639,0.0000,174.3150,12.3335,130.4123,56.8658,-57.6647
3.8000,23.5594,41.3091,-141.9486,0.0000,-23.1884,-1.6407,0.0000,173.9129,12.3050,130.1413,56.7477,-58.0838
3.8100,23.5594,41.0859,-141.9644,0.0000,-21.4540,-1.5180,0.0000,172.8585,12.2304,129.8885,56.6374,-58.4712
3.8200,23.5594,40.8800,-141.9789,0.0000,-19.7335,-1.3962,0.0000,171.1303,12.1081,129.6541,56.5352,-58.8276
3.8300,23.5594,40.6911,-141.9923,0.0000,-18.0337,-1.2760,0.0000,168.7064,11.9366,129.4382,56.4411,-59.1533
3.8400,23.5594,40.5192,-142.0045,0.0000,-16.3617,-1.1577,0.0000,165.5651,11.7144,129.2407,56.3550,-59.4492
3.8500,23.5594,40.3638,-142.0155,0.0000,-14.7248,-1.0418,0.0000,161.6846,11.4398,129.0615,56.2768,-59.7159
3.8600,23.5594,40.2245,-142.0253,0.0000,-13.1306,-0.9290,0.0000,157.0433,11.1114,128.9005,56.2066,-59.9544
3.8700,23.5594,40.1010,-142.0340,0.0000,-11.5866,-0.8198,0.0000,151.6194,10.7277,128.7571,56.1441,-60.1655
3.8800,23.5594,39.9926,-142.0417,0.0000,-10.1009,-0.7147,0.0000,145.3912,10.2870,128.6310,56.0891,-60.3504
3.8900,23.5594,39.8988,-142.0484,0.0000,-8.6815,-0.6143,0.0000,138.3368,9.7879,128.5216,56.0414,-60.5103
3.9000,23.5594,39.8187,-142.0540,0.0000,-7.3369,-0.5191,0.0000,130.4347,9.2288,128.4281,56.0006,-60.6464
3.9100,23.5594,39.7517,-142.0588,0.0000,-6.0757,-0.4299,0.0000,121.6629,8.6081,128.3497,55.9664,-60.7603
3.9200,23.5594,39.6969,-142.0626,0.0000,-4.9067,-0.3472,0.0000,111.9999,7.9244,128.2855,55.9384,-60.8533
3.9300,23.5594,39.6533,-142.0657,0.0000,-3.8388,-0.2716,0.0000,101.4238,7.1761,128.2343,55.9161,-60.9274
3.9400,23.5594,39.6198,-142.0681,0.0000,-2.8813,-0.2039,0.0000,89.9130,6.3617,128.1949,55.8989,-60.9842
3.9500,23.5594,39.5953,-142.0698,0.0000,-2.0437,-0.1446,0.0000,77.4456,5.4796,128.1661,55.8864,-61.0257
3.9600,23.5594,39.5785,-142.0710,0.0000,-1.3357,-0.0945,0.0000,63.9999,4.5282,128.1464,55.8778,-61.0542
3.9700,23.5594,39.5681,-142.0718,0.0000,-0.7670,-0.0543,0.0000,49.5543,3.5062,128.1342,55.8725,-61.0718
3.9800,23.5594,39.5626,-142.0721,0.0000,-0.3480,-0.0246,0.0000,34.0869,2.4118,128.1278,55.8697,-61.0810
3.9900,23.5594,39.5606,-142.0723,0.0000,-0.0888,-0.0063,0.0000,17.5761,1.2436,128.1253,55.8686,-61.0844
4.0000,23.5594,39.5603,-142.0723,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,128.1250,55.8685,-61.0849
4.0100,23.5594,39.5606,-142.0723,0.0000,0.0888,0.0063,0.0000,17.5761,1.2436,128.1253,55.8686,-61.0844
4.0200,23.5594,39.5626,-142.0721,0.0000,0.3480,0.0246,0.0000,34.0869,2.4118,128.1278,55.8697,-61.0810
4.0300,23.5594,39.5681,-142.0718,0.0000,0.7670,0.0543,0.0000,49.5543,3.5062,128.1342,55.8725,-61.0718
4.0400,23.5594,39.5785,-142.0710,0.0000,1.3357,0.0945,0.0000,63.9999,4.5282,128.1464,55.8778,-61.0542
