t_s,q1_deg,q2_deg,q3_deg,q1d_dps,q2d_dps,q3d_dps,q1dd_dps2,q2dd_dps2,q3dd_dps2,ee_x_mm,ee_y_mm,ee_z_mm
7.7000,102.0758,84.8245,-137.0039,-0.0000,38.3753,10.2755,0.0000,-184.9029,-13.3990,-34.8561,162.9248,37.0780
7.7100,102.0758,85.2083,-136.9011,-0.0000,36.5221,10.1190,0.0000,-185.4669,-17.8306,-34.8565,162.9271,38.1250
7.7200,102.0758,85.5735,-136.7999,-0.0000,34.6659,9.9189,0.0000,-185.5297,-22.0830,-34.8571,162.9295,39.1302
7.7300,102.0758,85.9201,-136.7007,-0.0000,32.8116,9.6773,0.0000,-185.1124,-26.1259,-34.8576,162.9319,40.0924
7.7400,102.0758,86.2483,-136.6040,-0.0000,30.9637,9.3964,0.0000,-184.2351,-29.9306,-34.8581,162.9345,41.0106
7.7500,102.0758,86.5579,-136.5100,-0.0000,29.1268,9.0787,0.0000,-182.9162,-33.4701,-34.8587,162.9371,41.8840
7.7600,102.0758,86.8492,-136.4192,-0.0000,27.3054,8.7270,0.0000,-181.1718,-36.7192,-34.8592,162.9397,42.7120
7.7700,102.0758,87.1222,-136.3319,-0.0000,25.5034,8.3443,0.0000,-179.0155,-39.6546,-34.8598,162.9424,43.4939
7.7800,102.0758,87.3773,-136.2485,-0.0000,23.7251,7.9339,0.0000,-176.4580,-42.2553,-34.8604,162.9450,44.2294
7.7900,102.0758,87.6145,-136.1692,-0.0000,21.9743,7.4992,0.0000,-173.5067,-44.5021,-34.8609,162.9477,44.9183
7.8000,102.0758,87.8342,-136.0942,-0.0000,20.2549,7.0438,0.0000,-170.1657,-46.3781,-34.8615,162.9503,45.5603
7.8100,102.0758,88.0368,-136.0237,-0.0000,18.5709,6.5716,0.0000,-166.4354,-47.8688,-34.8621,162.9529,46.1557
7.8200,102.0758,88.2225,-135.9580,-0.0000,16.9262,6.0865,0.0000,-162.3122,-48.9616,-34.8626,162.9555,46.7047
7.8300,102.0758,88.3918,-135.8972,-0.0000,15.3247,5.5924,0.0000,-157.7887,-49.6465,-34.8631,162.9579,47.2077
7.8400,102.0758,88.5450,-135.8412,-0.0000,13.7704,5.0935,0.0000,-152.8534,-49.9156,-34.8637,162.9603,47.6654
7.8500,102.0758,88.6827,-135.7903,-0.0000,12.2676,4.5941,0.0000,-147.4909,-49.7633,-34.8641,162.9626,48.0785
7.8600,102.0758,88.8054,-135.7444,-0.0000,10.8206,4.0983,0.0000,-141.6817,-49.1862,-34.8646,162.9648,48.4481
7.8700,102.0758,88.9136,-135.7034,-0.0000,9.4340,3.6104,0.0000,-135.4027,-48.1831,-34.8651,162.9669,48.7753
7.8800,102.0758,89.0079,-135.6673,-0.0000,8.1126,3.1346,0.0000,-128.6268,-46.7546,-34.8655,162.9689,49.0616
7.8900,102.0758,89.0891,-135.6359,-0.0000,6.8615,2.6753,0.0000,-121.3237,-44.9036,-34.8659,162.9708,49.3086
7.9000,102.0758,89.1577,-135.6092,-0.0000,5.6861,2.2365,0.0000,-113.4600,-42.6342,-34.8663,162.9726,49.5181
7.9100,102.0758,89.2145,-135.5868,-0.0000,4.5923,1.8226,0.0000,-104.9995,-39.9524,-34.8666,162.9742,49.6923
7.9200,102.0758,89.2605,-135.5686,-0.0000,3.5861,1.4375,0.0000,-95.9036,-36.8652,-34.8669,162.9757,49.8333
7.9300,102.0758,89.2963,-135.5542,-0.0000,2.6742,1.0853,0.0000,-86.1322,-33.3807,-34.8672,162.9771,49.9438
7.9400,102.0758,89.3231,-135.5433,-0.0000,1.8635,0.7699,0.0000,-75.6439,-29.5074,-34.8675,162.9783,50.0265
7.9500,102.0758,89.3417,-135.5356,-0.0000,1.1613,0.4951,0.0000,-64.3972,-25.2540,-34.8678,162.9795,50.0844
7.9600,102.0758,89.3533,-135.5307,-0.0000,0.5755,0.2648,0.0000,-52.3507,-20.6286,-34.8680,162.9805,50.1209
7.9700,102.0758,89.3591,-135.5280,-0.0000,0.1143,0.0826,0.0000,-39.4646,-15.6385,-34.8682,162.9815,50.1394
7.9800,102.0758,89.3602,-135.5272,-0.0000,-0.2138,-0.0480,0.0000,-25.7015,-10.2891,-34.8684,162.9823,50.1437
7.9900,102.0758,89.3581,-135.5277,-0.0000,-0.3997,-0.1232,0.0000,-9.2981,-3.7625,-34.8685,162.9831,50.1379
8.0000,102.0758,89.3541,-135.5289,-0.0000,-0.3997,-0.1232,0.0000,0.0000,0.0000,-34.8687,162.9838,50.1264
8.0100,102.0758,89.3497,-135.5303,-0.1921,-0.2673,-0.2513,-37.9200,28.5249,-23.4755,-34.8688,162.9844,50.1138
8.0200,102.0739,89.3471,-135.5328,-0.7584,0.1362,-0.6091,-74.1102,51.3819,-47.2611,-34.8626,162.9823,50.1024
8.0300,102.0663,89.3484,-135.5389,-1.6743,0.7603,-1.1965,-107.9021,72.6761,-69.3857,-34.8379,162.9722,50.0921
8.0400,102.0495,89.3560,-135.5509,-2.9164,1.5897,-1.9969,-139.4364,92.4303,-89.8474,-34.7833,162.9494,50.0829
8.0500,102.0204,89.3719,-135.5709,-4.4630,2.6089,-2.9935,-168.8701,110.6578,-108.6275,-34.6880,162.9092,50.0746
8.0600,101.9757,89.3980,-135.6008,-6.2938,3.8028,-4.1694,-196.3706,127.3656,-125.6949,-34.5423,162.8475,50.0671
8.0700,101.9128,89.4360,-135.6425,-8.3904,5.1562,-5.5074,-222.1107,142.5549,-141.0108,-34.3370,162.7603,50.0604
8.0800,101.8289,89.4876,-135.6976,-10.7361,6.6539,-6.9896,-246.2646,156.2230,-154.5319,-34.0638,162.6441,50.0543
8.0900,101.7215,89.5541,-135.7675,-13.3157,8.2807,-8.5980,-269.0035,168.3634,-166.2133,-33.7149,162.4955,50.0487
8.1000,101.5884,89.6369,-135.8534,-16.1161,10.0212,-10.3139,-290.4934,178.9667,-176.0115,-33.2835,162.3115,50.0437
8.1100,101.4272,89.7372,-135.9566,-19.1256,11.8600,-12.1182,-310.8915,188.0202,-183.8857,-32.7631,162.0894,50.0390
8.1200,101.2360,89.8558,-136.0778,-22.3340,13.7816,-13.9916,-330.3447,195.5083,-189.7996,-32.1481,161.8267,50.0347
8.1300,101.0126,89.9936,-136.2177,-25.7325,15.7702,-15.9142,-348.9870,201.4115,-193.7230,-31.4335,161.5211,50.0307
8.1400,100.7553,90.1513,-136.3768,-29.3137,17.8098,-17.8661,-366.9382,205.7064,-195.6322,-30.6147,161.1707,50.0270
8.1500,100.4622,90.3294,-136.5555,-33.0713,19.8843,-19.8269,-384.3021,208.3652,-195.5114,-29.6879,160.7737,50.0234
8.1600,100.1315,90.5282,-136.7538,-36.9997,21.9772,-21.7763,-401.1646,209.3547,-193.3529,-28.6497,160.3288,50.0200
8.1700,99.7615,90.7480,-136.9715,-41.0945,24.0714,-23.6939,-417.5926,208.6361,-189.1575,-27.4975,159.8345,50.0167
8.1800,99.3505,90.9887,-137.2085,-45.3516,26.1499,-25.5594,-433.6321,206.1643,-182.9353,-26.2290,159.2900,50.0134
8.1900,98.8970,91.2502,-137.4641,-49.7672,28.1947,-27.3526,-449.3065,201.8876,-174.7059,-24.8424,158.6944,50.0102
8.2000,98.3993,91.5322,-137.7376,-54.3377,30.1876,-29.0536,-464.6145,195.7476,-164.4986,-23.3365,158.0471,50.0070
8.2100,97.8559,91.8340,-138.0281,-59.0595,32.1097,-30.6426,-479.5288,187.6793,-152.3530,-21.7105,157.3477,50.0038
8.2200,97.2654,92.1551,-138.3345,-63.9283,33.9412,-32.1006,-493.9932,177.6117,-138.3196,-19.9642,156.5960,50.0006
8.2300,96.6261,92.4945,-138.6555,-68.9393,35.6619,-33.4090,-507.9211,165.4689,-122.4600,-18.0976,155.7922,49.9974
8.2400,95.9367,92.8512,-138.9896,-74.0867,37.2506,-34.5498,-521.1930,151.1720,-104.8480,-16.1114,154.9363,49.9942
8.2500,95.1958,93.2237,-139.3351,-79.3632,38.6853,-35.5060,-533.6546,134.6419,-85.5698,-14.0064,154.0288,49.9910
8.2600,94.4022,93.6105,-139.6902,-84.7598,39.9434,-36.2612,-545.1151,115.8030,-64.7255,-11.7840,153.0701,49.9878
8.2700,93.5546,94.0099,-140.0528,-90.2655,41.0014,-36.8005,-555.3461,94.5877,-42.4296,-9.4459,152.0612,49.9847
8.2800,92.6519,94.4200,-140.4208,-95.8667,41.8352,-37.1098,-564.0808,70.9433,-18.8121,-6.9941,151.0027,49.9817
8.2900,91.6933,94.8383,-140.7919,-101.5471,42.4203,-37.1767,-571.0152,44.8387,5.9803,-4.4312,149.8959,49.9788
8.3000,90.6778,95.2625,-141.1637,-107.2870,42.7320,-36.9902,-575.8093,16.2743,31.7837,-1.7596,148.7418,49.9760
8.3100,89.6049,95.6898,-141.5336,-113.0633,42.7458,-36.5410,-578.0917,-14.7084,58.4161,1.0174,147.5419,49.9735
8.3200,88.4743,96.1173,-141.8990,-118.8489,42.4378,-35.8219,-577.4655,-48.0155,85.6768,3.8966,146.2975,49.9712
8.3300,87.2858,96.5417,-142.2572,-124.6126,41.7854,-34.8275,-573.5167,-83.4884,113.3464,6.8745,145.0103,49.9693
8.3400,86.0397,96.9595,-142.6055,-130.3192,40.7680,-33.5549,-565.8261,-120.8924,141.1875,9.9473,143.6820,49.9677
8.3500,84.7365,97.3672,-142.9410,-135.9291,39.3676,-32.0037,-553.9839,-159.9061,168.9454,13.1107,142.3145,49.9665
8.3600,83.3772,97.7609,-143.2611,-141.3989,37.5699,-30.1760,-537.6073,-200.1124,196.3502,16.3607,140.9096,49.9658
8.3700,81.9632,98.1366,-143.5628,-146.6813,35.3653,-28.0767,-516.3610,-240.9940,223.1190,19.6925,139.4694,49.9655
8.3800,80.4964,98.4902,-143.8436,-151.7261,32.7500,-25.7137,-489.9795,-281.9333,248.9598,23.1016,137.9961,49.9656
8.3900,78.9791,98.8177,-144.1007,-156.4809,29.7267,-23.0975,-458.2907,-322.2185,273.5755,26.5830,136.4920,49.9662
8.4000,77.4143,99.1150,-144.3317,-160.8919,26.3056,-20.2421,-421.2383,-361.0577,296.6687,30.1316,134.9592,49.9673
8.4100,75.8054,99.3781,-144.5341,-164.9056,22.5055,-17.1642,-378.9026,-397.6002,317.9477,33.7421,133.4002,49.9688
8.4200,74.1563,99.6031,-144.7058,-168.4700,18.3536,-13.8832,-331.5167,-430.9668,337.1320,37.4091,131.8175,49.9706
8.4300,72.4716,99.7867,-144.8446,-171.5360,13.8862,-10.4215,-279.4757,-460.2866,353.9594,41.1271,130.2136,49.9727
8.4400,70.7563,99.9255,-144.9488,-174.0595,9.1479,-6.8040,-223.3383,-484.7382,368.1913,44.8902,128.5910,49.9749
8.4500,69.0157,100.0170,-145.0169,-176.0027,4.1914,-3.0577,-163.8184,-503.5942,379.6196,48.6926,126.9525,49.9772
8.4600,67.2557,100.0589,-145.0474,-177.3358,-0.9240,0.7884,-101.7666,-516.2632,388.0716,52.5284,125.3008,49.9794
8.4700,65.4823,100.0497,-145.0396,-178.0381,-6.1338,4.7037,-38.1418,-522.3271,393.4151,56.3914,123.6385,49.9815
8.4800,63.7019,99.9883,-144.9925,-178.0987,-11.3705,8.6567,26.0257,-521.5689,395.5618,60.2755,121.9684,49.9832
8.4900,61.9209,99.8746,-144.9059,-177.5176,-16.5652,12.6150,89.6761,-513.9881,394.4704,64.1743,120.2934,49.9846
8.5000,60.1458,99.7090,-144.7798,-176.3052,-21.6503,16.5461,151.7662,-499.8029,390.1478,68.0814,118.6163,49.9854
8.5100,58.3827,99.4925,-144.6143,-174.4822,-26.5613,20.4179,211.3128,-479.4370,382.6491,71.9906,116.9399,49.9857
8.5200,56.6379,99.2269,-144.4102,-172.0789,-31.2390,24.1991,267.4332,-453.4940,372.0760,75.8954,115.2671,49.9853
8.5300,54.9171,98.9145,-144.1682,-169.1336,-35.6312,27.8594,319.3775,-422.7206,358.5745,79.7893,113.6007,49.9842
8.5400,53.2258,98.5582,-143.8896,-165.6914,-39.6934,31.3706,366.5518,-387.9636,342.3300,83.6659,111.9434,49.9824
8.5500,51.5688,98.1612,-143.5759,-161.8025,-43.3904,34.7060,408.5306,-350.1234,323.5628,87.5189,110.2982,49.9801
8.5600,49.9508,97.7273,-143.2288,-157.5207,-46.6959,37.8418,445.0587,-310.1089,302.5213,91.3420,108.6676,49.9771
8.5700,48.3756,97.2604,-142.8504,-152.9014,-49.5926,40.7565,476.0443,-268.7973,279.4757,95.1289,107.0544,49.9736
8.5800,46.8466,96.7644,-142.4428,-147.9999,-52.0718,43.4313,501.5430,-227.0009,254.7107,98.8735,105.4613,49.9697
8.5900,45.3666,96.2437,-142.0085,-142.8705,-54.1326,45.8507,521.7377,-185.4428,228.5188,102.5697,103.8907,49.9655
8.6000,43.9379,95.7024,-141.5500,-137.5651,-55.7807,48.0017,536.9142,-144.7411,201.1938,106.2118,102.3452,49.9611
8.6100,42.5622,95.1446,-141.0700,-132.1322,-57.0274,49.8746,547.4360,-105.4027,173.0252,109.7939,100.8272,49.9566
8.6200,41.2409,94.5743,-140.5712,-126.6164,-57.8887,51.4622,553.7199,-67.8232,144.2932,113.3106,99.3389,49.9522
8.6300,39.9748,93.9954,-140.0566,-121.0578,-58.3839,52.7604,556.2130,-32.2938,115.2652,116.7564,97.8826,49.9479
8.6400,38.7642,93.4116,-139.5290,-115.4921,-58.5346,53.7675,555.3734,0.9885,86.1927,120.1262,96.4604,49.9438
8.6500,37.6093,92.8262,-138.9913,-109.9503,-58.3641,54.4843,551.6540,31.9078,57.3097,123.4151,95.0742,49.9401
8.6600,36.5098,92.2426,-138.4465,-104.4590,-57.8965,54.9137,545.4893,60.4153,28.8318,126.6184,93.7260,49.9368
8.6700,35.4652,91.6636,-137.8974,-99.0406,-57.1558,55.0609,537.2861,86.5152,0.9563,129.7314,92.4176,49.9340
8.6800,34.4748,91.0921,-137.3468,-93.7133,-56.1662,54.9328,527.4176,110.2516,-26.1377,132.7501,91.1505,49.9316
8.6900,33.5376,90.5304,-136.7974,-88.4922,-54.9508,54.5382,516.2186,131.6967,-52.2881,135.6704,89.9265,49.9298
8.7000,32.6527,89.9809,-136.2520,-83.3890,-53.5322,53.8871,503.9850,150.9407,-77.3487,138.4887,88.7468,49.9285
8.7100,31.8188,89.4456,-135.7132,-78.4125,-51.9320,52.9912,490.9725,168.0835,-101.1876,141.2014,87.6128,49.9278
8.7200,31.0347,88.9263,-135.1833,-73.5695,-50.1706,51.8633,477.3987,183.2279,-123.6863,143.8056,86.5257,49.9277
8.7300,30.2990,88.4245,-134.6646,-68.8645,-48.2674,50.5175,463.4443,196.4749,-144.7379,146.2984,85.4864,49.9280
8.7400,29.6103,87.9419,-134.1595,-64.3006,-46.2411,48.9686,449.2560,207.9199,-164.2462,148.6773,84.4960,49.9288
8.7500,28.9673,87.4795,-133.6698,-59.8794,-44.1090,47.2325,434.9493,217.6501,-182.1241,150.9403,83.5551,49.9301
8.7600,28.3685,87.0384,-133.1974,-55.6016,-41.8881,45.3261,420.6108,225.7434,-198.2934,153.0855,82.6644,49.9318
8.7700,27.8125,86.6195,-132.7442,-51.4672,-39.5942,43.2667,406.3014,232.2671,-212.6838,155.1115,81.8244,49.9338
8.7800,27.2979,86.2236,-132.3115,-47.4756,-37.2427,41.0724,392.0589,237.2782,-225.2321,157.0173,81.0352,49.9362
8.7900,26.8231,85.8511,-131.9008,-43.6260,-34.8486,38.7620,377.9001,240.8236,-235.8825,158.8023,80.2972,49.9388
8.8000,26.3868,85.5026,-131.5132,-39.9176,-32.4262,36.3548,363.8231,242.9405,-244.5858,160.4663,79.6102,49.9416
8.8100,25.9877,85.1784,-131.1496,-36.3496,-29.9898,33.8703,349.8095,243.6574,-251.2997,162.0095,78.9741,49.9446
8.8200,25.6242,84.8785,-130.8109,-32.9214,-27.5531,31.3288,335.8254,242.9948,-255.9888,163.4326,78.3886,49.9477
8.8300,25.2950,84.6029,-130.4976,-29.6331,-25.1299,28.7505,321.8235,240.9665,-258.6245,164.7366,77.8529,49.9509
8.8400,24.9986,84.3516,-130.2101,-26.4849,-22.7338,26.1563,307.7440,237.5802,-259.1851,165.9233,77.3664,49.9541
8.8500,24.7338,84.1243,-129.9486,-23.4782,-20.3783,23.5668,293.5157,232.8386,-257.6563,166.9946,76.9282,49.9573
8.8600,24.4990,83.9205,-129.7129,-20.6146,-18.0770,21.0031,279.0571,226.7402,-254.0305,167.9532,76.5371,49.9605
8.8700,24.2928,83.7398,-129.5029,-17.8970,-15.8435,18.4862,264.2771,219.2802,-248.3075,168.8021,76.1917,49.9636
8.8800,24.1139,83.5813,-129.3180,-15.3291,-13.6914,16.0370,249.0759,210.4510,-240.4938,169.5451,75.8905,49.9665
8.8900,23.9606,83.4444,-129.1576,-12.9155,-11.6345,13.6763,233.3460,200.2431,-230.6025,170.1863,75.6316,49.9694
8.9000,23.8314,83.3281,-129.0209,-10.6622,-9.6865,11.4249,216.9727,188.6452,-218.6529,170.7305,75.4130,49.9721
8.9100,23.7248,83.2312,-128.9066,-8.5761,-7.8616,9.3033,199.8358,175.6450,-204.6694,171.1830,75.2325,49.9746
8.9200,23.6390,83.1526,-128.8136,-6.6654,-6.1736,7.3316,181.8102,161.2291,-188.6811,171.5497,75.0875,49.9770
8.9300,23.5724,83.0908,-128.7403,-4.9399,-4.6370,5.5297,162.7677,145.3836,-170.7204,171.8373,74.9753,49.9792
8.9400,23.5230,83.0445,-128.6850,-3.4101,-3.2660,3.9171,142.5790,128.0935,-150.8211,172.0528,74.8928,49.9812
8.9500,23.4889,83.0118,-128.6458,-2.0883,-2.0751,2.5132,121.1152,109.3434,-129.0174,172.2042,74.8368,49.9831
8.9600,23.4680,82.9911,-128.6207,-0.9878,-1.0791,1.3368,98.2510,89.1166,-105.3409,172.2999,74.8038,49.9848
8.9700,23.4581,82.9803,-128.6073,-0.1233,-0.2928,0.4064,73.8676,67.3953,-79.8189,172.3489,74.7897,49.9863
8.9800,23.4569,82.9773,-128.6032,0.4896,0.2688,-0.2596,47.8563,44.1598,-52.4706,172.3612,74.7907,49.9876
8.9900,23.4618,82.9800,-128.6058,0.8339,0.5904,-0.6430,17.2154,16.0804,-19.1708,172.3474,74.8022,49.9889
9.0000,23.4701,82.9859,-128.6123,0.8339,0.5904,-0.6430,0.0000,0.0000,0.0000,172.3185,74.8194,49.9900
9.0100,23.4791,82.9925,-128.6195,0.8030,0.5200,-0.6804,-8.4571,-20.2202,1.4788,172.2866,74.8375,49.9910
9.0200,23.4871,82.9977,-128.6263,0.7229,0.2522,-0.6961,-7.6148,-32.9349,-4.3949,172.2580,74.8537,49.9895
9.0300,23.4943,83.0002,-128.6333,0.6507,-0.1386,-0.7683,-6.8561,-44.8208,-9.8412,172.2322,74.8684,49.9807
9.0400,23.5008,82.9988,-128.6410,0.5857,-0.6442,-0.8929,-6.1727,-55.9080,-14.8682,172.2090,74.8815,49.9602
9.0500,23.5067,82.9924,-128.6499,0.5273,-1.2568,-1.0657,-5.5573,-66.2302,-19.4807,172.1881,74.8934,49.9240
9.0600,23.5120,82.9798,-128.6606,0.4746,-1.9689,-1.2825,-5.0030,-75.8227,-23.6806,172.1692,74.9040,49.8682
9.0700,23.5167,82.9601,-128.6734,0.4272,-2.7733,-1.5393,-4.5039,-84.7217,-27.4681,172.1523,74.9136,49.7893
9.0800,23.5210,82.9324,-128.6888,0.3845,-3.6633,-1.8319,-4.0545,-92.9640,-30.8420,172.1370,74.9222,49.6840
9.0900,23.5248,82.8958,-128.7071,0.3461,-4.6325,-2.1561,-3.6498,-100.5854,-33.8008,172.1233,74.9300,49.5494
9.1000,23.5283,82.8495,-128.7287,0.3115,-5.6750,-2.5079,-3.2855,-107.6209,-36.3429,172.1109,74.9369,49.3828
9.1100,23.5314,82.7927,-128.7537,0.2804,-6.7850,-2.8830,-2.9574,-114.1039,-38.4671,172.0996,74.9432,49.1817
9.1200,23.5342,82.7249,-128.7826,0.2524,-7.9571,-3.2772,-2.6621,-120.0654,-40.1731,172.0895,74.9488,48.9439
9.1300,23.5367,82.6453,-128.8153,0.2272,-9.1863,-3.6865,-2.3962,-125.5344,-41.4616,172.0803,74.9538,48.6674
9.1400,23.5390,82.5534,-128.8522,0.2045,-10.4678,-4.1065,-2.1569,-130.5368,-42.3348,172.0720,74.9583,48.3505
9.1500,23.5410,82.4487,-128.8933,0.1840,-11.7970,-4.5332,-1.9414,-135.0959,-42.7962,172.0644,74.9623,47.9916
9.1600,23.5429,82.3308,-128.9386,0.1656,-13.1697,-4.9624,-1.7474,-139.2318,-42.8514,172.0574,74.9658,47.5896
9.1700,23.5445,82.1991,-128.9882,0.1491,-14.5816,-5.3902,-1.5728,-142.9615,-42.5075,172.0511,74.9690,47.1432
9.1800,23.5460,82.0533,-129.0421,0.1342,-16.0289,-5.8125,-1.4157,-146.2988,-41.7737,172.0452,74.9718,46.6517
9.1900,23.5474,81.8930,-129.1002,0.1208,-17.5076,-6.2257,-1.2742,-149.2542,-40.6610,172.0398,74.9742,46.1142
9.2000,23.5486,81.7179,-129.1625,0.1087,-19.0140,-6.6258,-1.1469,-151.8351,-39.1826,172.0347,74.9763,45.5305
9.2100,23.5497,81.5278,-129.2288,0.0978,-20.5443,-7.0093,-1.0322,-154.0460,-37.3535,172.0300,74.9781,44.9000
9.2200,23.5506,81.3223,-129.2989,0.0880,-22.0949,-7.3728,-0.9291,-155.8884,-35.1906,172.0256,74.9797,44.2227
9.2300,23.5515,81.1014,-129.3726,0.0792,-23.6621,-7.7131,-0.8362,-157.3612,-32.7127,172.0214,74.9810,43.4987
9.2400,23.5523,80.8647,-129.4497,0.0713,-25.2421,-8.0271,-0.7526,-158.4605,-29.9407,172.0174,74.9821,42.7282
9.2500,23.5530,80.6123,-129.5300,0.0642,-26.8313,-8.3119,-0.6774,-159.1806,-26.8969,172.0135,74.9830,41.9114
9.2600,23.5537,80.3440,-129.6131,0.0578,-28.4257,-8.5650,-0.6097,-159.5134,-23.6052,172.0098,74.9837,41.0490
9.2700,23.5542,80.0597,-129.6988,0.0520,-30.0216,-8.7840,-0.5487,-159.4494,-20.0914,172.0063,74.9842,40.1416
9.2800,23.5548,79.7595,-129.7866,0.0468,-31.6147,-8.9669,-0.4939,-158.9778,-16.3824,172.0028,74.9845,39.1900
9.2900,23.5552,79.4434,-129.8763,0.0421,-33.2011,-9.1117,-0.4445,-158.0866,-12.5063,171.9994,74.9847,38.1952
9.3000,23.5557,79.1114,-129.9674,0.0379,-34.7765,-9.2170,-0.4001,-156.7634,-8.4925,171.9961,74.9848,37.1582
9.3100,23.5560,78.7636,-130.0595,0.0341,-36.3364,-9.2815,-0.3601,-154.9954,-4.3712,171.9929,74.9847,36.0802
9.3200,23.5564,78.4002,-130.1524,0.0307,-37.8764,-9.3044,-0.3241,-152.7704,-0.1734,171.9897,74.9845,34.9625
9.3300,23.5567,78.0215,-130.2454,0.0276,-39.3918,-9.2850,-0.2917,-150.0763,4.0694,171.9865,74.9842,33.8066
9.3400,23.5570,77.6276,-130.3383,0.0249,-40.8779,-9.2230,-0.2625,-146.9024,8.3252,171.9834,74.9839,32.6140
9.3500,23.5572,77.2188,-130.4305,0.0224,-42.3298,-9.1185,-0.2363,-143.2392,12.5621,171.9804,74.9834,31.3863
9.3600,23.5574,76.7955,-130.5217,0.0201,-43.7427,-8.9718,-0.2126,-139.0793,16.7481,171.9773,74.9829,30.1252
9.3700,23.5576,76.3581,-130.6114,0.0181,-45.1114,-8.7835,-0.1914,-134.4171,20.8516,171.9744,74.9824,28.8325
9.3800,23.5578,75.9069,-130.6992,0.0163,-46.4310,-8.5547,-0.1722,-129.2498,24.8415,171.9715,74.9817,27.5102
9.3900,23.5580,75.4426,-130.7848,0.0147,-47.6964,-8.2867,-0.1550,-123.5776,28.6876,171.9686,74.9811,26.1601
9.4000,23.5581,74.9657,-130.8676,0.0132,-48.9026,-7.9810,-0.1395,-117.4037,32.3605,171.9659,74.9804,24.7844
9.4100,23.5583,74.4766,-130.9475,0.0119,-50.0445,-7.6395,-0.1256,-110.7347,35.8325,171.9632,74.9797,23.3850
9.4200,23.5584,73.9762,-131.0238,0.0107,-51.1173,-7.2643,-0.1130,-103.5808,39.0770,171.9606,74.9790,21.9643
9.4300,23.5585,73.4650,-131.0965,0.0096,-52.1161,-6.8580,-0.1017,-95.9560,42.0695,171.9580,74.9783,20.5243
9.4400,23.5586,72.9439,-131.1651,0.0087,-53.0364,-6.4230,-0.0915,-87.8780,44.7873,171.9556,74.9775,19.0674
9.4500,23.5587,72.4135,-131.2293,0.0078,-53.8737,-5.9622,-0.0824,-79.3686,47.2099,171.9533,74.9769,17.5959
9.4600,23.5587,71.8748,-131.2889,0.0070,-54.6238,-5.4788,-0.0741,-70.4531,49.3195,171.9511,74.9762,16.1120
9.4700,23.5588,71.3285,-131.3437,0.0063,-55.2827,-4.9758,-0.0667,-61.1605,51.1004,171.9491,74.9755,14.6181
9.4800,23.5589,70.7757,-131.3935,0.0057,-55.8470,-4.4567,-0.0601,-51.5234,52.5402,171.9471,74.9749,13.1167
9.4900,23.5589,70.2172,-131.4380,0.0051,-56.3132,-3.9250,-0.0541,-41.5776,53.6291,171.9454,74.9743,11.6102
9.5000,23.5590,69.6541,-131.4773,0.0046,-56.6785,-3.3842,-0.0486,-31.3617,54.3601,171.9437,74.9738,10.1009
9.5100,23.5590,69.0873,-131.5111,0.0041,-56.9404,-2.8378,-0.0438,-20.9171,54.7298,171.9423,74.9734,8.5913
9.5200,23.5591,68.5179,-131.5395,0.0037,-57.0969,-2.2896,-0.0394,-10.2875,54.7374,171.9410,74.9729,7.0838
9.5300,23.5591,67.9469,-131.5624,0.0034,-57.1462,-1.7431,-0.0355,0.4818,54.3855,171.9399,74.9726,5.5809
9.5400,23.5591,67.3755,-131.5798,0.0030,-57.0872,-1.2019,-0.0319,11.3440,53.6796,171.9389,74.9723,4.0849
9.5500,23.5592,66.8046,-131.5918,0.0027,-56.9193,-0.6695,-0.0287,22.2514,52.6286,171.9382,74.9721,2.5983
9.5600,23.5592,66.2354,-131.5985,0.0024,-56.6422,-0.1493,-0.0259,33.1555,51.2438,171.9376,74.9719,1.1234
9.5700,23.5592,65.6690,-131.6000,0.0022,-56.2562,0.3554,-0.0233,44.0082,49.5397,171.9372,74.9718,-0.3375
9.5800,23.5592,65.1064,-131.5965,0.0020,-55.7620,0.8415,-0.0209,54.7613,47.5334,171.9370,74.9718,-1.7819
9.5900,23.5593,64.5488,-131.5881,0.0018,-55.1610,1.3061,-0.0188,65.3677,45.2445,171.9370,74.9719,-3.2077
9.6000,23.5593,63.9972,-131.5750,0.0016,-54.4547,1.7464,-0.0170,75.7810,42.6946,171.9372,74.9720,-4.6126
9.6100,23.5593,63.4526,-131.5575,0.0014,-53.6454,2.1600,-0.0153,85.9566,39.9078,171.9375,74.9722,-5.9945
9.6200,23.5593,62.9162,-131.5359,0.0013,-52.7356,2.5446,-0.0137,95.8511,36.9095,171.9380,74.9725,-7.3512
9.6300,23.5593,62.3888,-131.5105,0.0012,-51.7283,2.8982,-0.0124,105.4233,33.7272,171.9388,74.9729,-8.6807
9.6400,23.5593,61.8716,-131.4815,0.0011,-50.6271,3.2191,-0.0111,114.6338,30.3892,171.9396,74.9733,-9.9809
9.6500,23.5593,61.3653,-131.4493,0.0009,-49.4357,3.5059,-0.0100,123.4454,26.9251,171.9407,74.9738,-11.2501
9.6600,23.5594,60.8709,-131.4143,0.0009,-48.1582,3.7576,-0.0090,131.8232,23.3650,171.9418,74.9743,-12.4863
9.6700,23.5594,60.3893,-131.3767,0.0008,-46.7992,3.9732,-0.0081,139.7343,19.7397,171.9432,74.9749,-13.6878
